#Re    B    Pr    Pe    BPe    t    avg_uh    tdisp    mdisp    eta (local)    eta (global)    lam tdisp    lam mdisp    lam eta (local)    lam eta (global)    lam_Fr tdisp    lam_Fr mdisp    lam_Fr eta (local)    lam_Fr eta (global)    lam_Fr_vortz tdisp    lam_Fr_vortz mdisp    lam_Fr_vortz eta (local)    lam_Fr_vortz eta (global)    turb tdisp    turb mdisp    turb eta (local)    turb eta (global)    turb_Fr tdisp    turb_Fr mdisp    turb_Fr eta (local)    turb_Fr eta (global)    turb_Fr_vortz tdisp    turb_Fr_vortz mdisp    turb_Fr_vortz eta (local)    turb_Fr_vortz eta (global)    vlam    vturb    vlam_Fr    vturb_Fr    vlam_Fr_vortz    vturb_Fr_vortz    
# Index 000: Re = 600.00, Pe =  60.00, B = 300.00
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    5.0370e+01    1.7310e+00    5.6279e+00    2.0648e+02    2.7372e-01    2.1419e-01    5.3327e+00    9.3869e+01    3.6679e-01    3.6229e-01    5.6906e+00    2.3040e+02    2.5395e-01    1.9807e-01    5.3445e+00    9.3441e+01    3.6825e-01    3.6385e-01    5.6718e+00    2.2401e+02    2.5906e-01    2.0204e-01    5.3143e+00    5.3143e+00    3.6439e-01    3.5974e-01    5.7201e+00    2.3939e+02    2.4704e-01    1.9286e-01    1.7522e-01    8.2478e-01    1.3428e-01    8.6572e-01    2.2731e-01    7.7269e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    5.1869e+01    1.6624e+00    4.5618e+00    1.4153e+02    2.8631e-01    2.4375e-01    4.6481e+00    7.1383e+01    3.8232e-01    3.9436e-01    4.5407e+00    1.5868e+02    2.6284e-01    2.2249e-01    4.6705e+00    7.0916e+01    3.8456e-01    3.9708e-01    4.5420e+00    1.5441e+02    2.6840e-01    2.2729e-01    4.6170e+00    4.6170e+00    3.7904e-01    3.9041e-01    4.5435e+00    1.6453e+02    2.5561e-01    2.1640e-01    1.9643e-01    8.0357e-01    1.5420e-01    8.4580e-01    2.4874e-01    7.5126e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    5.3650e+01    1.8036e+00    4.0003e+00    1.0787e+02    3.0256e-01    2.7052e-01    4.2344e+00    5.8450e+01    3.9394e-01    4.2010e-01    3.9375e+00    1.2112e+02    2.7806e-01    2.4534e-01    4.2635e+00    5.8100e+01    3.9604e-01    4.2324e-01    3.9504e+00    1.1730e+02    2.8484e-01    2.5193e-01    4.1948e+00    4.1948e+00    3.9056e-01    4.1543e-01    3.9253e+00    1.2667e+02    2.6868e-01    2.3657e-01    2.1139e-01    7.8861e-01    1.5931e-01    8.4069e-01    2.7797e-01    7.2203e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    5.5263e+01    1.9212e+00    4.4154e+00    1.5039e+02    2.8260e-01    2.2696e-01    4.3125e+00    7.1813e+01    3.7641e-01    3.7520e-01    4.4415e+00    1.7037e+02    2.5875e-01    2.0679e-01    4.3372e+00    7.1253e+01    3.7884e-01    3.7838e-01    4.4290e+00    1.6418e+02    2.6584e-01    2.1245e-01    4.2829e+00    4.2829e+00    3.7256e-01    3.7045e-01    4.4654e+00    1.7969e+02    2.4864e-01    1.9904e-01    2.0273e-01    7.9727e-01    1.4837e-01    8.5163e-01    2.7408e-01    7.2592e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    5.6650e+01    2.0935e+00    5.7454e+00    2.3757e+02    2.6949e-01    1.9475e-01    5.5605e+00    1.0021e+02    3.7466e-01    3.5687e-01    5.7862e+00    2.6789e+02    2.4627e-01    1.7762e-01    5.5752e+00    9.9245e+01    3.7740e-01    3.5970e-01    5.7701e+00    2.5768e+02    2.5380e-01    1.8296e-01    5.5312e+00    5.5312e+00    3.6959e-01    3.5147e-01    5.8183e+00    2.8372e+02    2.3539e-01    1.7017e-01    1.8086e-01    8.1914e-01    1.2695e-01    8.7305e-01    2.5409e-01    7.4591e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    5.7823e+01    1.9333e+00    7.7911e+00    3.3497e+02    2.5998e-01    1.8870e-01    7.7531e+00    1.2941e+02    3.7401e-01    3.7465e-01    7.7985e+00    3.7495e+02    2.3780e-01    1.7218e-01    7.8182e+00    1.2822e+02    3.7674e-01    3.7879e-01    7.7874e+00    3.6284e+02    2.4424e-01    1.7670e-01    7.6707e+00    7.6707e+00    3.6951e-01    3.6855e-01    7.8252e+00    3.9271e+02    2.2890e-01    1.6615e-01    1.6282e-01    8.3718e-01    1.1878e-01    8.8122e-01    2.2100e-01    7.7900e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    5.8938e+01    1.8923e+00    9.3264e+00    3.5758e+02    2.5757e-01    2.0687e-01    8.9669e+00    1.5223e+02    3.6308e-01    3.7068e-01    9.3856e+00    3.9134e+02    2.4022e-01    1.9344e-01    8.9875e+00    1.5143e+02    3.6475e-01    3.7246e-01    9.3656e+00    3.8139e+02    2.4519e-01    1.9715e-01    8.9280e+00    8.9280e+00    3.6003e-01    3.6741e-01    9.4206e+00    4.0577e+02    2.3335e-01    1.8842e-01    1.4119e-01    8.5881e-01    1.0353e-01    8.9647e-01    1.9119e-01    8.0881e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    6.0315e+01    1.6623e+00    7.3773e+00    2.6926e+02    2.6400e-01    2.1506e-01    7.6109e+00    1.2643e+02    3.6711e-01    3.7578e-01    7.3364e+00    2.9429e+02    2.4592e-01    1.9955e-01    7.6421e+00    1.2583e+02    3.6855e-01    3.7785e-01    7.3424e+00    2.8818e+02    2.5021e-01    2.0305e-01    7.5742e+00    7.5742e+00    3.6495e-01    3.7299e-01    7.3311e+00    3.0256e+02    2.4031e-01    1.9504e-01    1.4914e-01    8.5086e-01    1.1653e-01    8.8347e-01    1.9005e-01    8.0995e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    6.1783e+01    1.5514e+00    5.6382e+00    1.9072e+02    2.7111e-01    2.2817e-01    5.8260e+00    9.3139e+01    3.6936e-01    3.8481e-01    5.5992e+00    2.1101e+02    2.5068e-01    2.0971e-01    5.8369e+00    9.2725e+01    3.7062e-01    3.8631e-01    5.6060e+00    2.0658e+02    2.5501e-01    2.1345e-01    5.8129e+00    5.8129e+00    3.6746e-01    3.8262e-01    5.5912e+00    2.1679e+02    2.4520e-01    2.0503e-01    1.7212e-01    8.2788e-01    1.3927e-01    8.6073e-01    2.1193e-01    7.8807e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    6.3238e+01    1.4958e+00    5.7340e+00    1.7090e+02    2.9023e-01    2.5122e-01    5.7815e+00    8.2400e+01    3.8736e-01    4.1233e-01    5.7230e+00    1.9145e+02    2.6768e-01    2.3014e-01    5.7950e+00    8.1940e+01    3.8880e-01    4.1425e-01    5.7228e+00    1.8729e+02    2.7207e-01    2.3405e-01    5.7655e+00    5.7655e+00    3.8543e-01    4.0982e-01    5.7248e+00    1.9675e+02    2.6222e-01    2.2538e-01    1.8838e-01    8.1162e-01    1.5552e-01    8.4448e-01    2.2729e-01    7.7271e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    6.5017e+01    1.5476e+00    5.4691e+00    1.4571e+02    2.9573e-01    2.7290e-01    5.8139e+00    7.6157e+01    3.9157e-01    4.3292e-01    5.3876e+00    1.6216e+02    2.7308e-01    2.4939e-01    5.8343e+00    7.5722e+01    3.9323e-01    4.3518e-01    5.4019e+00    1.5858e+02    2.7781e-01    2.5409e-01    5.7848e+00    5.7848e+00    3.8922e-01    4.2978e-01    5.3725e+00    1.6682e+02    2.6712e-01    2.4360e-01    1.9117e-01    8.0883e-01    1.5529e-01    8.4471e-01    2.3431e-01    7.6569e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    6.6714e+01    1.4814e+00    5.2480e+00    1.6206e+02    2.8858e-01    2.4462e-01    5.3866e+00    8.0658e+01    3.8617e-01    4.0042e-01    5.2160e+00    1.8084e+02    2.6606e-01    2.2386e-01    5.4002e+00    8.0249e+01    3.8757e-01    4.0225e-01    5.2200e+00    1.7712e+02    2.7036e-01    2.2763e-01    5.3679e+00    5.3679e+00    3.8429e-01    3.9798e-01    5.2131e+00    1.8559e+02    2.6073e-01    2.1930e-01    1.8748e-01    8.1252e-01    1.5543e-01    8.4457e-01    2.2538e-01    7.7462e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    6.8326e+01    1.4937e+00    5.4530e+00    1.7374e+02    2.8704e-01    2.3889e-01    5.4193e+00    8.1156e+01    3.8641e-01    4.0040e-01    5.4608e+00    1.9503e+02    2.6419e-01    2.1875e-01    5.4364e+00    8.0717e+01    3.8812e-01    4.0245e-01    5.4560e+00    1.9072e+02    2.6859e-01    2.2244e-01    5.3994e+00    5.3994e+00    3.8419e-01    3.9771e-01    5.4686e+00    2.0053e+02    2.5874e-01    2.1428e-01    1.8695e-01    8.1305e-01    1.5440e-01    8.4560e-01    2.2559e-01    7.7441e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    6.9837e+01    1.7906e+00    5.0841e+00    1.6002e+02    2.9104e-01    2.4112e-01    4.9574e+00    7.5135e+01    3.8825e-01    3.9752e-01    5.1142e+00    1.8014e+02    2.6801e-01    2.2113e-01    4.9687e+00    7.4619e+01    3.9029e-01    3.9972e-01    5.1037e+00    1.7448e+02    2.7424e-01    2.2631e-01    4.9419e+00    4.9419e+00    3.8497e-01    3.9415e-01    5.1319e+00    1.8828e+02    2.5946e-01    2.1419e-01    1.9161e-01    8.0839e-01    1.4483e-01    8.5517e-01    2.5163e-01    7.4837e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    7.1170e+01    1.8559e+00    5.6225e+00    1.9217e+02    2.8433e-01    2.2635e-01    5.5123e+00    8.6350e+01    3.8139e-01    3.8964e-01    5.6476e+00    2.1620e+02    2.6229e-01    2.0711e-01    5.5292e+00    8.5714e+01    3.8341e-01    3.9212e-01    5.6374e+00    2.0916e+02    2.6852e-01    2.1231e-01    5.4868e+00    5.4868e+00    3.7802e-01    3.8565e-01    5.6670e+00    2.2649e+02    2.5364e-01    2.0013e-01    1.8508e-01    8.1492e-01    1.3762e-01    8.6238e-01    2.4677e-01    7.5323e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    7.2525e+01    1.7977e+00    6.3022e+00    2.2258e+02    2.7553e-01    2.2066e-01    6.1581e+00    1.0105e+02    3.7530e-01    3.7866e-01    6.3329e+00    2.4852e+02    2.5423e-01    2.0308e-01    6.1796e+00    1.0037e+02    3.7716e-01    3.8108e-01    6.3209e+00    2.4128e+02    2.5997e-01    2.0759e-01    6.1292e+00    6.1292e+00    3.7241e-01    3.7498e-01    6.3542e+00    2.5882e+02    2.4636e-01    1.9711e-01    1.7590e-01    8.2410e-01    1.3274e-01    8.6726e-01    2.3137e-01    7.6863e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    7.3894e+01    1.8824e+00    6.6523e+00    2.2384e+02    2.7159e-01    2.2911e-01    6.8760e+00    1.1122e+02    3.6535e-01    3.8203e-01    6.6094e+00    2.4546e+02    2.5359e-01    2.1214e-01    6.8969e+00    1.1078e+02    3.6678e-01    3.8369e-01    6.6195e+00    2.3902e+02    2.5880e-01    2.1688e-01    6.8399e+00    6.8399e+00    3.6288e-01    3.7896e-01    6.6002e+00    2.5491e+02    2.4620e-01    2.0567e-01    1.6107e-01    8.3893e-01    1.1840e-01    8.8160e-01    2.1757e-01    7.8243e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    7.5333e+01    1.6268e+00    7.6277e+00    2.6560e+02    2.6845e-01    2.2311e-01    7.6829e+00    1.2266e+02    3.7048e-01    3.8513e-01    7.6175e+00    2.9182e+02    2.4974e-01    2.0700e-01    7.7072e+00    1.2208e+02    3.7209e-01    3.8701e-01    7.6166e+00    2.8564e+02    2.5398e-01    2.1051e-01    7.6536e+00    7.6536e+00    3.6829e-01    3.8256e-01    7.6214e+00    3.0006e+02    2.4424e-01    2.0255e-01    1.5500e-01    8.4500e-01    1.2253e-01    8.7747e-01    1.9520e-01    8.0480e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    7.6693e+01    1.7406e+00    6.0687e+00    2.3794e+02    2.6172e-01    2.0322e-01    5.8146e+00    1.0646e+02    3.5690e-01    3.5323e-01    6.1192e+00    2.6403e+02    2.4283e-01    1.8815e-01    5.8244e+00    1.0586e+02    3.5843e-01    3.5491e-01    6.1042e+00    2.5710e+02    2.4769e-01    1.9187e-01    5.8030e+00    5.8030e+00    3.5446e-01    3.5056e-01    6.1415e+00    2.7368e+02    2.3631e-01    1.8328e-01    1.6560e-01    8.3440e-01    1.2672e-01    8.7328e-01    2.1507e-01    7.8493e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    7.8149e+01    1.7775e+00    4.2807e+00    1.5249e+02    2.7594e-01    2.1919e-01    4.1310e+00    7.2811e+01    3.6965e-01    3.6199e-01    4.3163e+00    1.7148e+02    2.5361e-01    2.0110e-01    4.1436e+00    7.2372e+01    3.7141e-01    3.6409e-01    4.3041e+00    1.6618e+02    2.5962e-01    2.0572e-01    4.1139e+00    4.1139e+00    3.6667e-01    3.5848e-01    4.3368e+00    1.7902e+02    2.4542e-01    1.9501e-01    1.9246e-01    8.0754e-01    1.4599e-01    8.5401e-01    2.5173e-01    7.4827e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    7.9811e+01    1.8940e+00    4.0557e+00    1.2367e+02    2.9643e-01    2.4695e-01    4.2056e+00    6.3959e+01    3.8840e-01    3.9670e-01    4.0166e+00    1.3923e+02    2.7246e-01    2.2389e-01    4.2366e+00    6.3571e+01    3.9067e-01    3.9992e-01    4.0231e+00    1.3448e+02    2.7948e-01    2.3028e-01    4.1681e+00    4.1681e+00    3.8467e-01    3.9170e-01    4.0125e+00    1.4632e+02    2.6252e-01    2.1521e-01    2.0674e-01    7.9326e-01    1.5240e-01    8.4760e-01    2.7758e-01    7.2242e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    8.1321e+01    1.9142e+00    4.7546e+00    1.6038e+02    2.7803e-01    2.2867e-01    5.0679e+00    8.1152e+01    3.7585e-01    3.8442e-01    4.6825e+00    1.7859e+02    2.5554e-01    2.0773e-01    5.1030e+00    8.0653e+01    3.7801e-01    3.8752e-01    4.6993e+00    1.7301e+02    2.6219e-01    2.1360e-01    5.0203e+00    5.0203e+00    3.7231e-01    3.7985e-01    4.6644e+00    1.8696e+02    2.4607e-01    1.9967e-01    1.8691e-01    8.1309e-01    1.3679e-01    8.6321e-01    2.5317e-01    7.4683e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    8.2774e+01    2.0146e+00    5.3265e+00    1.9324e+02    2.7079e-01    2.1608e-01    5.5054e+00    9.5320e+01    3.6530e-01    3.6612e-01    5.2885e+00    2.1408e+02    2.5068e-01    1.9809e-01    5.5280e+00    9.4712e+01    3.6729e-01    3.6856e-01    5.2977e+00    2.0735e+02    2.5698e-01    2.0350e-01    5.4674e+00    5.4674e+00    3.6168e-01    3.6164e-01    5.2812e+00    2.2434e+02    2.4157e-01    1.9055e-01    1.7547e-01    8.2453e-01    1.2519e-01    8.7481e-01    2.4327e-01    7.5673e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    8.4074e+01    1.8742e+00    5.8736e+00    1.9517e+02    2.7933e-01    2.3133e-01    6.0515e+00    9.4421e+01    3.7832e-01    3.9058e-01    5.8347e+00    2.1725e+02    2.5764e-01    2.1171e-01    6.0782e+00    9.3759e+01    3.8060e-01    3.9331e-01    5.8423e+00    2.1074e+02    2.6380e-01    2.1706e-01    6.0143e+00    6.0143e+00    3.7465e-01    3.8630e-01    5.8291e+00    2.2675e+02    2.4913e-01    2.0450e-01    1.7974e-01    8.2026e-01    1.3302e-01    8.6698e-01    2.4064e-01    7.5936e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    8.5325e+01    1.9508e+00    5.4187e+00    1.8322e+02    2.7951e-01    2.2824e-01    5.6856e+00    8.9293e+01    3.7962e-01    3.8903e-01    5.3600e+00    2.0385e+02    2.5753e-01    2.0820e-01    5.7123e+00    8.8712e+01    3.8172e-01    3.9169e-01    5.3746e+00    1.9741e+02    2.6417e-01    2.1399e-01    5.6456e+00    5.6456e+00    3.7575e-01    3.8432e-01    5.3447e+00    2.1345e+02    2.4815e-01    2.0025e-01    1.8006e-01    8.1994e-01    1.3057e-01    8.6943e-01    2.4578e-01    7.5422e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    8.6765e+01    2.0158e+00    5.6837e+00    1.7560e+02    2.8609e-01    2.4453e-01    6.0298e+00    8.8364e+01    3.8965e-01    4.0560e-01    5.6074e+00    1.9483e+02    2.6326e-01    2.2349e-01    6.0631e+00    8.7801e+01    3.9188e-01    4.0847e-01    5.6277e+00    1.8858e+02    2.7045e-01    2.2984e-01    5.9814e+00    5.9814e+00    3.8554e-01    4.0079e-01    5.5842e+00    2.0443e+02    2.5282e-01    2.1455e-01    1.8060e-01    8.1940e-01    1.2877e-01    8.7123e-01    2.5066e-01    7.4934e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    8.8020e+01    1.9876e+00    6.5655e+00    2.3650e+02    2.8445e-01    2.1729e-01    6.1205e+00    9.5414e+01    3.9478e-01    3.9079e-01    6.6661e+00    2.6838e+02    2.5952e-01    1.9897e-01    6.1492e+00    9.4474e+01    3.9783e-01    3.9427e-01    6.6294e+00    2.5825e+02    2.6709e-01    2.0427e-01    6.0861e+00    6.0861e+00    3.8965e-01    3.8509e-01    6.7277e+00    2.8361e+02    2.4888e-01    1.9174e-01    1.8432e-01    8.1568e-01    1.3283e-01    8.6717e-01    2.5271e-01    7.4729e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    8.9280e+01    2.0242e+00    6.6053e+00    2.5422e+02    2.6628e-01    2.0624e-01    6.3935e+00    1.0883e+02    3.7103e-01    3.7006e-01    6.6480e+00    2.8352e+02    2.4517e-01    1.8994e-01    6.4098e+00    1.0813e+02    3.7275e-01    3.7216e-01    6.6317e+00    2.7398e+02    2.5188e-01    1.9488e-01    6.3685e+00    6.3685e+00    3.6759e-01    3.6612e-01    6.6774e+00    2.9810e+02    2.3540e-01    1.8300e-01    1.6769e-01    8.3231e-01    1.1914e-01    8.8086e-01    2.3360e-01    7.6640e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    9.0630e+01    2.0266e+00    7.7394e+00    3.0170e+02    2.5940e-01    2.0416e-01    8.2495e+00    1.3856e+02    3.6669e-01    3.7319e-01    7.6519e+00    3.2970e+02    2.4098e-01    1.8837e-01    8.2779e+00    1.3787e+02    3.6806e-01    3.7515e-01    7.6770e+00    3.2067e+02    2.4682e-01    1.9316e-01    8.1976e+00    8.1976e+00    3.6392e-01    3.6946e-01    7.6212e+00    3.4346e+02    2.3242e-01    1.8160e-01    1.4651e-01    8.5349e-01    1.0380e-01    8.9620e-01    2.0516e-01    7.9484e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    9.1866e+01    1.9063e+00    9.3842e+00    3.7855e+02    2.4352e-01    1.9865e-01    9.5597e+00    1.6716e+02    3.4850e-01    3.6382e-01    9.3563e+00    4.1216e+02    2.2683e-01    1.8501e-01    9.5997e+00    1.6617e+02    3.5048e-01    3.6617e-01    9.3602e+00    4.0222e+02    2.3160e-01    1.8878e-01    9.4981e+00    9.4981e+00    3.4514e-01    3.5994e-01    9.3581e+00    4.2657e+02    2.2025e-01    1.7991e-01    1.3720e-01    8.6280e-01    1.0029e-01    8.9971e-01    1.8638e-01    8.1362e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    9.3052e+01    1.8819e+00    7.3267e+00    3.3771e+02    2.3359e-01    1.7828e-01    7.6430e+00    1.5526e+02    3.3169e-01    3.2988e-01    7.2769e+00    3.6648e+02    2.1812e-01    1.6567e-01    7.6783e+00    1.5449e+02    3.3332e-01    3.3201e-01    7.2876e+00    3.5808e+02    2.2250e-01    1.6910e-01    7.5933e+00    7.5933e+00    3.2903e-01    3.2660e-01    7.2665e+00    3.7865e+02    2.1203e-01    1.6101e-01    1.3621e-01    8.6379e-01    1.0007e-01    8.9993e-01    1.8433e-01    8.1567e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    9.4410e+01    1.6363e+00    6.2910e+00    2.5144e+02    2.5268e-01    2.0013e-01    6.3127e+00    1.1691e+02    3.4935e-01    3.5062e-01    6.2869e+00    2.7661e+02    2.3459e-01    1.8520e-01    6.3321e+00    1.1637e+02    3.5071e-01    3.5238e-01    6.2852e+00    2.7059e+02    2.3878e-01    1.8849e-01    6.2873e+00    6.2873e+00    3.4731e-01    3.4805e-01    6.2919e+00    2.8467e+02    2.2915e-01    1.8102e-01    1.5759e-01    8.4241e-01    1.2420e-01    8.7580e-01    1.9910e-01    8.0090e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    1.0056e+02    1.8334e+00    6.8611e+00    2.1815e+02    2.8736e-01    2.3926e-01    6.6939e+00    9.9061e+01    3.8922e-01    4.0325e-01    6.8954e+00    2.4263e+02    2.6643e-01    2.2130e-01    6.7158e+00    9.8494e+01    3.9101e-01    4.0541e-01    6.8822e+00    2.3558e+02    2.7227e-01    2.2609e-01    6.6604e+00    6.6604e+00    3.8620e-01    3.9976e-01    6.9200e+00    2.5283e+02    2.5835e-01    2.1488e-01    1.7048e-01    8.2952e-01    1.2710e-01    8.7290e-01    2.2693e-01    7.7307e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    1.0680e+02    1.9493e+00    6.3611e+00    2.3004e+02    2.6969e-01    2.1662e-01    6.6210e+00    1.0699e+02    3.6880e-01    3.8228e-01    6.3079e+00    2.5525e+02    2.4939e-01    1.9815e-01    6.6638e+00    1.0629e+02    3.7063e-01    3.8535e-01    6.3186e+00    2.4744e+02    2.5550e-01    2.0341e-01    6.5615e+00    6.5615e+00    3.6551e-01    3.7722e-01    6.3005e+00    2.6688e+02    2.4070e-01    1.9099e-01    1.7005e-01    8.2995e-01    1.2328e-01    8.7672e-01    2.3235e-01    7.6765e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    1.1204e+02    1.8989e+00    5.2860e+00    1.6104e+02    2.8488e-01    2.4712e-01    5.5389e+00    8.1385e+01    3.8304e-01    4.0497e-01    5.2284e+00    1.7918e+02    2.6253e-01    2.2588e-01    5.5712e+00    8.0844e+01    3.8557e-01    4.0798e-01    5.2410e+00    1.7370e+02    2.6898e-01    2.3179e-01    5.4894e+00    5.4894e+00    3.7899e-01    4.0001e-01    5.2182e+00    1.8728e+02    2.5350e-01    2.1791e-01    1.8546e-01    8.1454e-01    1.3632e-01    8.6368e-01    2.5003e-01    7.4997e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    1.1764e+02    1.6334e+00    5.0423e+00    1.6668e+02    2.8421e-01    2.3226e-01    4.6713e+00    7.6299e+01    3.7966e-01    3.7975e-01    5.1293e+00    1.8787e+02    2.6183e-01    2.1447e-01    4.6803e+00    7.5969e+01    3.8091e-01    3.8122e-01    5.1061e+00    1.8267e+02    2.6716e-01    2.1847e-01    4.6606e+00    4.6606e+00    3.7756e-01    3.7742e-01    5.1626e+00    1.9496e+02    2.5480e-01    2.0936e-01    1.8996e-01    8.1004e-01    1.4986e-01    8.5014e-01    2.3954e-01    7.6046e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    1.2374e+02    1.8835e+00    4.7551e+00    1.4345e+02    3.0112e-01    2.4895e-01    4.7445e+00    6.8335e+01    3.9484e-01    4.0979e-01    4.7577e+00    1.6234e+02    2.7755e-01    2.2665e-01    4.7724e+00    6.7821e+01    3.9716e-01    4.1304e-01    4.7520e+00    1.5663e+02    2.8438e-01    2.3277e-01    4.7090e+00    4.7090e+00    3.9113e-01    4.0503e-01    4.7720e+00    1.7084e+02    2.6793e-01    2.1834e-01    2.0090e-01    7.9910e-01    1.4838e-01    8.5162e-01    2.6935e-01    7.3065e-01    






# Index 007: Re = 1000.00, Pe = 100.00, B = 100.00
1.0000e+03    1.0000e+02    1.0000e-01    1.0000e+02    1.0000e+04    1.3769e+01    2.5870e+00    4.0616e-10    1.4654e+01    5.8848e-08    2.7716e-08    3.5703e-10    6.6487e+00    8.2527e-08    5.3699e-08    4.8189e-10    2.6995e+01    2.2353e-08    1.7851e-08    3.4640e-10    5.3361e+00    1.0094e-07    6.4916e-08    4.4942e-10    2.1399e+01    2.8390e-08    2.1002e-08    3.9515e-10    3.9515e-10    6.8992e-08    4.2966e-08    4.5510e-10    3.8913e+01    1.3768e-08    1.1695e-08    6.0650e-01    3.9350e-01    4.1985e-01    5.8015e-01    8.1632e-01    1.8368e-01    
