#Re    B    Pr    Pe    BPe    t    avg tdisp    avg mdisp    avg eta (local)    avg eta (global)    avg lam eta (local)    avg lam eta (global)    avg lam tdisp    avg lam mdisp    avg turb eta (local)    avg turb eta (global)    avg turb tdisp    avg turb mdisp    vlam    vturb    avg_uh    
6.0241e+02    1.0000e+01    1.0000e-01    6.0241e+01    6.0241e+02    2.5731e+02    1.3569e+00    1.4332e+02    4.8680e-01    4.8633e-01    5.6909e-01    6.2730e-01    1.1841e+00    7.0353e+01    4.3464e-01    4.3616e-01    1.4664e+00    1.8957e+02    3.8795e-01    6.1205e-01    1.7926e+00    
6.0241e+02    1.0000e+01    1.0000e-01    6.0241e+01    6.0241e+02    2.6067e+02    1.6190e+00    1.6979e+02    4.9496e-01    4.8811e-01    5.7922e-01    6.4450e-01    1.5042e+00    8.2971e+01    4.4894e-01    4.3637e-01    1.6817e+00    2.1721e+02    3.5326e-01    6.4674e-01    1.9177e+00    
6.0241e+02    1.0000e+01    1.0000e-01    6.0241e+01    6.0241e+02    2.6405e+02    1.4813e+00    1.7237e+02    4.6142e-01    4.6218e-01    5.4960e-01    6.0790e-01    1.3985e+00    9.0204e+01    4.1960e-01    4.1843e-01    1.5205e+00    2.1134e+02    3.2168e-01    6.7832e-01    1.7378e+00    
6.0241e+02    1.0000e+01    1.0000e-01    6.0241e+01    6.0241e+02    2.6737e+02    1.8036e+00    2.2774e+02    4.4300e-01    4.4195e-01    5.2879e-01    5.8899e-01    1.6479e+00    1.1499e+02    4.0906e-01    4.0648e-01    1.8652e+00    2.7234e+02    2.8346e-01    7.1654e-01    1.7660e+00    
6.0241e+02    1.0000e+01    1.0000e-01    6.0241e+01    6.0241e+02    2.7085e+02    1.9154e+00    2.7738e+02    4.2678e-01    4.0847e-01    5.1880e-01    5.6344e-01    1.7760e+00    1.3760e+02    3.9507e-01    3.7622e-01    1.9635e+00    3.2554e+02    2.5626e-01    7.4374e-01    2.0374e+00    
6.0241e+02    1.0000e+01    1.0000e-01    6.0241e+01    6.0241e+02    2.7395e+02    1.7181e+00    2.2589e+02    4.3498e-01    4.3200e-01    5.2224e-01    5.6986e-01    1.5373e+00    1.1604e+02    4.0212e-01    4.0059e-01    1.7861e+00    2.6726e+02    2.7357e-01    7.2643e-01    1.8802e+00    
6.0241e+02    1.0000e+01    1.0000e-01    6.0241e+01    6.0241e+02    2.7753e+02    1.3655e+00    1.5346e+02    4.8809e-01    4.7086e-01    5.7032e-01    6.1144e-01    1.1111e+00    7.0612e+01    4.3944e-01    4.2817e-01    1.5160e+00    2.0247e+02    3.7171e-01    6.2829e-01    1.8843e+00    
6.0241e+02    1.0000e+01    1.0000e-01    6.0241e+01    6.0241e+02    2.8128e+02    1.3058e+00    1.2128e+02    5.1434e-01    5.1846e-01    5.9275e-01    6.5281e-01    1.0985e+00    5.8422e+01    4.5209e-01    4.6208e-01    1.4705e+00    1.7119e+02    4.4253e-01    5.5747e-01    1.8741e+00    
6.0241e+02    1.0000e+01    1.0000e-01    6.0241e+01    6.0241e+02    2.8446e+02    1.9106e+00    2.2606e+02    4.6713e-01    4.5805e-01    5.6012e-01    6.1673e-01    1.6896e+00    1.0500e+02    4.2523e-01    4.1738e-01    2.0102e+00    2.8060e+02    3.1059e-01    6.8941e-01    1.8019e+00    
6.0241e+02    1.0000e+01    1.0000e-01    6.0241e+01    6.0241e+02    2.8772e+02    1.6329e+00    2.3476e+02    4.4687e-01    4.1022e-01    5.4047e-01    5.7829e-01    1.3802e+00    1.0065e+02    4.0459e-01    3.7168e-01    1.7470e+00    2.9533e+02    3.1113e-01    6.8887e-01    1.9891e+00    
6.0241e+02    1.0000e+01    1.0000e-01    6.0241e+01    6.0241e+02    2.9069e+02    2.0501e+00    2.7824e+02    4.4745e-01    4.2424e-01    5.4730e-01    5.9540e-01    1.8381e+00    1.2491e+02    4.0924e-01    3.8748e-01    2.1313e+00    3.3691e+02    2.7672e-01    7.2328e-01    2.1232e+00    
6.0241e+02    1.0000e+01    1.0000e-01    6.0241e+01    6.0241e+02    2.9333e+02    2.1253e+00    2.5982e+02    4.4741e-01    4.4994e-01    5.3771e-01    6.0232e-01    1.9088e+00    1.2603e+02    4.1388e-01    4.1611e-01    2.2057e+00    3.0951e+02    2.7079e-01    7.2921e-01    1.9372e+00    
6.0241e+02    1.0000e+01    1.0000e-01    6.0241e+01    6.0241e+02    2.9654e+02    1.5862e+00    1.8732e+02    4.6527e-01    4.5853e-01    5.5425e-01    6.0827e-01    1.4206e+00    9.1488e+01    4.2122e-01    4.1541e-01    1.6682e+00    2.3475e+02    3.3112e-01    6.6888e-01    1.8763e+00    
6.0241e+02    1.0000e+01    1.0000e-01    6.0241e+01    6.0241e+02    2.9996e+02    1.4137e+00    1.5451e+02    4.7325e-01    4.7779e-01    5.5520e-01    6.1498e-01    1.2504e+00    7.8285e+01    4.3030e-01    4.3535e-01    1.4993e+00    1.9446e+02    3.4383e-01    6.5617e-01    1.8108e+00    
